PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
-0.03660031707626175,-1.2694844805585268,-0.7772597218819209,0.5818598497639275,0.3157995300894254,-0.2813940783146519,0.9913453925917597,-0.3858422535383461,0.9115798529529375,2.410311551128415,0.932560538912111,-0.3786346310915064,-1.5403842144949227,-0.506206179851269,0.020801432876510886,-1.157521238070533,0.628549702970928,0.23073255620435398
-3.5652858738924103,0.5867778044162792,-0.9830531147682703,-0.04857226765990473,0.5300117498092822,-1.4187700818898867,1.002172902510235,-0.41005971073576264,0.04401594108827529,-0.28948347095600835,0.4535518544915131,0.5047571933661642,-0.7840385463906054,-0.7863831745025817,1.082699693558923,1.571553486462902,-0.44903865977365764,0.0169316359262673
-2.081334152704808,1.7475595857253967,-1.9290374711421345,-0.00800459139345216,-1.4593088797628222,1.3780521684187237,-1.024626097228304,-1.1386629622918598,-0.22643040865963435,-0.3453729571810659,-1.069448743361874,-0.415364732263836,-0.39218061800510085,-0.2636161123696585,0.5656611058218856,1.7989129082305535,-0.6284308486188019,-0.17137545546446134
0.8932135366784459,-1.1502499599689198,1.1565711106395635,1.341847992474495,0.6342415302514121,0.18153885073479567,-0.9202669840597276,-0.4053775801689828,-1.6574939722136932,-0.6171850638543566,0.43895852586408846,-1.3939761707983447,1.1519452234314205,0.8886748003850259,0.600178500302228,0.028686437275307446,1.8473307333780964,0.5614405286564259
2.538355468676943,-0.3741734128714902,0.8344517177115512,0.3703209493798696,0.575018692683959,-0.566958833317633,1.0345910875547863,-1.33930288771355,0.0637731113467687,-0.565506018551689,0.02683714731975087,0.8768347593989678,-0.5795023734594651,0.8896168784682166,-1.9361632450262924,1.3247855514472713,-0.8253779835910592,-0.42134714540310503
-1.5197297558647564,1.2740508622485738,-0.15171371917636056,-0.5523536280325408,2.6094418308677634,-0.0006644849176391905,1.2539882284189539,0.30617341955658495,0.6546637448275417,-1.123914384360256,-1.0629786702241089,-0.41954685918619017,-0.11166360917929388,0.28809575434139106,-0.15790520253844934,-0.5609797029313033,-0.7106652345630372,-0.3272697773910185
2.265752963230153,-0.1910057887820617,0.4146609881602857,-1.5489269295085293,0.9788650395109888,-0.8247527164097955,-1.1039725498302997,0.5214451038043991,-0.7241541935073077,2.660714089441664,0.17871900968416787,-1.4418313668698994,-0.30098063423707627,-1.425746961698833,0.2967024444688559,-0.7883549142431113,-0.9055061556217467,-1.657747595665109
-0.7162299877407484,-2.883607586885224,-0.8744178983540047,0.22438812427469992,-0.43015002483526893,-0.07590579114929362,0.9092652614652733,-0.7285520899300935,0.017870856767921123,1.006740949762765,-0.7911473387477358,-0.17706787627479553,-0.6786385338394201,-0.062221765060735304,0.8953515679332843,-0.19305737577355175,-0.32566648771488477,-0.06935335507019283
-2.9655722488581113,-0.4581099382214634,0.774124459912564,-0.39603285506248903,-0.21161818884691092,-1.5139503065883668,-1.0580586769995548,-0.3663778514132982,0.3279384153800838,-0.2567974461859235,0.6599068660788686,0.42233764192836953,-0.06619364032299317,-0.10474091913628006,0.022201778036890368,-0.3415952340836272,0.051669903508001706,0.031144051034323134
-3.5830803444749884,1.6194784742432835,-0.4624091764221131,-0.6732012915350436,2.8396684294181744,-0.27394982537570006,-0.7585481610699475,0.3812457295601836,0.07768280724359362,-0.5909818062137504,0.5335254231754003,0.04393144173903163,0.22434282648269932,-0.07645775808731557,-0.10684936795927183,0.06244126201069567,-0.019300235636726615,-0.02875244997095631
3.7902266939750793,0.9786644068623881,0.701425805089531,-2.142527077992332,0.8750695963264647,1.124125245265104,-0.9473359768621148,-0.5618456754890161,-0.7354963526009214,-1.2294732835983726,-0.259153120738671,0.41627993034704713,1.6825727653745655,0.7707160998566048,-0.1053966453218823,-1.294183773742594,0.22775776122225294,-0.04814132649347255
-1.2933409532450046,-1.5745856416928012,-0.1039814412795245,-1.0802563422482374,-1.299548385637024,1.258651989417942,-1.012395784928001,-2.1579980339334712,0.6342462208026014,-0.5387688670377532,-0.03641863707174055,-0.0347711341350072,0.1333585354083262,0.378855268832298,-0.2865441512503936,-0.7357431081675934,-0.43245907780986464,-0.22209646793017873
-1.5316808014780157,1.8069482573453464,-1.878051791848217,-0.9433278286924047,-2.6947018398279656,1.012320495304721,0.7978693757104103,-0.011631945645169029,-0.8255946040135995,0.0988992613564806,-1.6809648562794914,-0.3924495557276988,-0.5178404800351294,-0.13962505413143034,0.3793701116838719,0.4535146805989023,-0.1457924119750312,0.003811626095465665
0.20989930160699855,2.224685719850294,1.5047779096838458,-0.5664597724512715,2.5459944762625213,-0.8014313556355218,1.3318107618299702,-0.04636529126798369,1.1133073663648396,-0.4246579509558375,-0.3450663458988638,-1.9662140279211733,-0.2237537651623674,1.556808534916126,0.3716088994461664,-0.09299276509023482,-0.5950102355300492,-0.15453001657018867
-0.04217390075031313,-1.0668370065540944,-0.2685780979049682,-1.3162930386195533,-1.6261994860820568,0.6001559498970184,0.9709594516674082,-2.182377386820145,0.6401603092904988,-0.03249687253623411,-0.2600647362358525,-0.8227537758091401,0.4204409520146649,-0.5461883696857092,1.8937497069121307,-0.5600879852487533,-0.5581214581977573,-0.04319647826029912
-0.3627523578802686,0.4604362865195671,-0.0470085015432139,0.37384764692746286,0.3739695374483712,2.008696632844224,1.1298644814863301,-1.9439169530394709,-0.16617286498884817,-1.6551335444804531,0.7991939628969539,-0.03562894961294328,-0.2571929097707118,1.4314601989176636,-0.006472692693699161,0.7652902487343848,0.35112236426094323,1.5652375303319002
-2.381456494270484,2.80956947170876,-1.7744015886813624,1.4028900210404462,0.00994630431996258,0.4752466750312838,1.0085090717142924,0.5446926530279008,-0.6730132202868594,0.515284406820078,0.19463152918748317,0.07108578637615388,0.3885288242645317,0.23174867000349333,-0.5885990015020637,-0.216335127132454,-0.4987312033870418,-0.19259678805272268
-0.05511896429255056,-3.039069166586741,-0.8383921734389104,0.9706783291403532,0.08238167767571214,0.9031236951905862,1.124235421736574,0.930466059390016,0.7111798255772215,-0.6694124118212328,0.8846562049879925,-0.7771152530815634,0.8347147932226535,0.05069996779900726,-0.9109330696220199,-0.5602427384419537,0.12979865013081054,1.5111514565592588
-2.249313184565839,3.3027149672379825,-1.844562608281041,0.5761914905785427,-0.6512950839900646,1.788048901117003,-0.984644175031466,-0.44666213093093765,-0.3695817568271735,0.1336526689489402,0.5854645778799779,0.11769866806871583,0.49712872782866324,0.10285217591154294,-0.5898867526624506,-0.04016089203982739,-0.2774568941679116,-0.14598969743052084
-2.7037495295581193,1.8552062136354939,-1.248941022955668,0.7365500551991249,-0.8073444843795642,0.12393090017545924,-1.055845774051248,0.791172216139401,-0.7138154523436615,0.5918043814884133,0.15878204852809435,-0.0885455284691734,0.46302617066738516,0.29512639028925935,-0.5545289887440303,-1.0042806595607685,0.7703927515249295,0.190054750258809
0.2407690097061972,-0.9678942544672757,2.480875697498301,1.9058539308941058,-0.4151612468710631,2.0003791491013954,1.1188340629163034,2.85341960344686,0.5801427800679496,-0.5351480373663087,0.7650872681879367,-0.982762931492892,-1.7607812497914004,0.6507946583259897,-0.3452356248315771,0.12992253325431244,1.0427729725325134,-1.0411259063015716
3.0864813977441057,3.4004220926695012,0.9359138185631826,1.562953976390534,0.3818517847471922,-0.8349612571064278,-0.9585934938292221,-0.10445160939765319,-0.3473848472908603,0.4430261543868138,0.9601141347387961,0.08378088808199019,0.8951970154519879,0.33668628737329614,-1.015273745417982,0.5573743315858134,0.09646918836011384,-0.04984348681248098
0.0641858476964281,-0.6856090999647438,-1.2378254575615921,-0.4881248105414754,-0.1508644603394229,-1.397280003639761,0.9480968416880775,1.6521725514786505,1.6865738773224388,-1.091293240296623,2.2121349471884693,0.3517751692709671,-0.9823571250525593,0.9717376753042021,1.309453185998164,-0.9121339636966135,-0.17759203978536964,0.20549958512153552
-1.8007099922682246,-1.050201575939944,-0.29675767830275557,0.4357353426077702,0.5564969080171495,0.02102441382934827,-0.9866909024203593,-1.621080066582256,0.4753713532525433,0.3836468147733234,1.2950236724730106,0.5862164163981795,0.12303522733252652,0.006966794089244344,-0.1574364930300661,-0.08591237572149382,-1.6387240575686954,-0.5198421906398255
0.019926245751773732,-2.8671895765472044,0.3606472743883615,0.5723191931184153,-0.028641414525187,-0.00905356466531057,-1.105322574738457,-0.8724134965199175,-1.0763608408894045,-0.10861926311982181,0.14441605546458242,-0.10263401826940399,-0.12567431405789134,1.728159332485712,-0.3291538774154654,0.015402809934282818,-0.44227297223014816,1.3427985493865573
2.075489830660302,-2.364523333408494,-0.6263904358356088,0.15281903557097543,-0.22315011790076605,-0.5174956150561907,0.8405838887226889,-0.27166488411426853,-0.9492528585939533,0.29866575482800445,-1.1883056238440464,1.3428581721724109,0.060045761286296545,-1.1316638398851526,-0.3129106312047066,0.42001719396104625,0.19108228123315096,-0.050900981257826786
-0.06084595786659379,-3.082821962166336,-0.6929549216386106,0.33748532535595105,-0.1970787089287085,-0.17380495924388786,-1.0818840844378632,-0.8315721964833179,-0.5835570390328709,0.3663984293729413,-0.4358445930415568,-0.2819623349127609,-0.6282508497997954,-0.6448038277552942,0.5742128508225494,0.1335482091143826,0.4536082229385722,-1.3764562874413293
1.3329770333444413,-0.6262045955114779,0.6663753080971972,1.1625405990727722,-1.08469627680715,-0.8339773229335872,-1.035920863748171,-0.7455868752657206,-0.3549990517742013,1.3062481715543364,-0.7268759637321904,-2.0520071906633595,0.7824050785744895,-0.19973956911146523,-1.2527990678709298,-0.6115448738562791,-1.2540354436039052,1.0623823571883437
0.5892438636226273,-0.8634232377790482,2.4563158283373276,1.4485482737806787,-0.5612513530727908,1.337496656831267,0.8610121121401823,1.5110235701477592,-1.609977912534961,-0.31522197474182284,-1.823032032619333,1.7948715569069147,-0.20821710050332776,-1.3658223010301862,-0.6599148596246759,0.030130285506894065,-0.13780619158534865,-0.11759346238296513
2.7100762892514307,-1.5443467023446147,-1.1952664871913248,0.691822633923755,0.4591069013355347,-0.08710679482996657,0.8520383296139794,0.15791171206017787,-1.6014084795095136,-0.4248998039642102,-0.044364684050733634,-0.042109075160675885,-1.124600530908327,0.6048860203417487,0.33962584065516654,-0.7663450274966538,0.6689579535149651,0.2292518804065101
-1.0614762332426493,-3.4158652223963455,-0.4439313626937945,0.29243294065413544,-0.8067956750985309,0.5904076051219425,1.0272551169321553,0.8690400650652178,0.9778865492842825,0.15063417610643587,0.43574916434766175,-0.7222164046153366,0.7369071098836187,0.5122328903565174,-0.4496153664434689,0.11210516887578673,-0.7831228736715241,-0.22322360172268524
-0.7349229636826001,0.14189122985346309,0.2706024383902648,-0.23480489443275407,-0.11167615828402737,1.2503688062786853,-1.0415839822613018,-2.079486840920526,-1.165399278167992,-0.9256202037976914,1.8073952694081765,0.5191824677057397,0.2401895102005008,-1.286226207398125,-0.8540644344701156,1.3546951549916173,-0.17886834673790478,-0.08844794134050282
-0.7128884212642216,1.3286180679071486,1.7638537274978707,0.07766161846852786,0.4552249521000654,-1.8735904226960711,-0.7878026739546914,-0.3362457782094171,2.1970555276464214,0.7986791401177333,0.400306146462756,0.06358132696309941,1.0207525860274562,-0.40551416493216036,-0.12612429566004538,-0.8494594268759179,1.2756558821704946,0.30347564208888655
1.2339977791263184,-2.1131186243106246,-1.3757421436931856,0.48677540939159614,0.0010509127743888096,0.13008045080846672,0.8857633462274026,1.591378446345677,0.12180602710272978,0.21848171233092298,2.4329030287243185,0.11455334978517662,-0.5190777639829656,0.6560987170065178,0.7741209686952059,-0.18404526084585915,0.06522267437530851,1.7582524488427542
2.120925675376606,0.6700114670103781,-1.3041356305868501,0.7859668796548789,-0.29137359935070745,-1.0016179218470564,-1.2909263309164314,-0.6044417659519175,-1.7631601997121464,-0.5087996442287023,1.3527871364385053,0.730045678367603,-1.0993303608653202,0.04035096811987121,0.1467315331063378,0.6587999367570464,-1.7251929774610042,-0.4000539192383181
0.24797428687361606,-3.560469563807665,-1.0852476091962473,0.11534989612885395,-0.8247360591247331,0.1763177032590855,0.9594415012467302,0.9697189984272915,0.36372699262601127,-0.18036629137984792,0.5141702259340366,-0.6988111667399771,-0.16514518484563132,-0.7274366038251919,0.41439818458392375,0.8089825889580037,0.08282057140596093,-1.3713802061550475
1.5826129215227898,1.2513481214041695,3.1738761567154454,1.4062482679354231,-1.7464981554354075,0.3489447829400359,0.8425578211569872,1.1778534546743746,-1.004301461891179,-0.718823327651357,-1.16609282497379,1.1429800455789065,-1.5978820932956517,0.177841850699271,-1.3296215130242284,0.45734291414244566,-0.10694299238063626,-0.049239335123430414
-1.0115556078337256,-0.9524254804751963,0.2214099311293145,-1.2726887604520996,-1.2208951701504613,0.7721173555271734,-1.0782525115258041,-1.8741279124333416,0.997723738538837,0.5732535619072006,0.8887343649567577,2.0819212975319092,0.8785470725476047,-0.007120103063207518,-0.35151390259083504,-0.4920380067137902,-0.12508580213032344,-0.15446987267205745
1.3018191400395838,0.5673627798654686,-0.7466673405918776,-0.5840181346816805,2.627883638586278,0.4795729114876096,1.03929402303309,-0.09189933921389196,-1.3193965343638332,-0.5015178721332126,1.1670503164252424,0.4379256167997936,0.11557908747101767,-1.0044177715066422,-1.2508273471589921,-1.2080916438337184,-1.2186539154129705,-0.4464918384163928
-3.027590922719235,0.029866387069345763,-0.3158560734184156,-1.2062595080697551,-1.4415869860087482,1.5676427272364664,-0.9982635583594244,-1.0406373776806515,-0.2863225997160721,-0.4584948725555564,-0.747993974920524,-0.3864348861920974,0.3568287174789317,0.377585143900147,-0.3518255178523237,0.510897115296077,0.5574425180611012,0.10311273650950838
-1.179876336543955,-2.404245690787923,-0.8450048531565314,-0.7280719082944644,-0.7390920585480516,-1.2881494503442286,-0.955470583193054,0.684392898627142,2.1907472160705233,-1.6031641659543336,0.2906723234590343,-0.4775400146386672,-0.4606019375017459,-0.40040361532705976,0.7855677923430269,0.2133142369823724,-0.6981387980344731,-0.07933898883755196
3.562147459772794,-0.498914457398845,-0.5328378575759252,-2.5378346459553422,0.3309943793088072,-0.5478255980860068,0.7570365423794754,2.544853470151086,-0.5538258302811351,-0.31377041184518123,1.1917451749916825,1.6389113104380657,-0.03644817765490136,-0.07263577486045983,-0.10806760683989565,0.48099201327049895,-1.0965268560516146,-0.17915752345007246
1.482159643010401,0.08814453926520113,-1.822252430402697,-1.1523243946848478,-3.000913364462044,0.8753643797660979,0.8511792904903407,0.8609523940495781,1.826116165039256,-0.2744733315682519,-0.6861599458528239,0.9403340705702863,0.5041949227383212,-0.21583991481497364,0.019416367737878026,0.22270353180004318,-1.2282849668618574,-0.3680771354663505
0.6786458930679605,-0.4606021745701883,2.625313899982522,-0.7718866058670217,0.13391961177748507,1.919223262178327,-1.059340164789558,3.37207293063916,-1.243311520789843,-2.289336427781387,0.09715063479364057,-0.17833988640529855,-0.9316939557104034,0.04061246051473466,-0.13392025526562407,0.3875837986263482,-1.0047769609916704,-0.09912796824852735
2.5559582044050364,2.026142125272562,0.1531789172564911,1.7048811006507367,0.27873048210290746,-0.5934051248838029,-0.881335895945794,-0.8419707825450898,-0.38766731944931765,-0.6030810453594192,0.2100593409407833,-2.0367547208424033,-0.6852870575839977,0.026575080438121443,0.4545571335666189,1.15839504636508,0.5247931495950778,0.22906281921028643
-1.1231078464680138,0.2469892618734176,-0.09806997199053441,1.1153572675425252,1.013968024689851,0.8670132997252911,1.1605346886590544,-0.7831844911452751,0.36761767555598507,-0.735152206263318,0.1299671669093884,-0.21694081704899248,-0.38132648259114493,2.08715446234591,0.47433037786457677,0.3001665761369318,0.19335412810491248,0.010581073140149557
2.3350054952466004,3.117531236702772,-0.0768378207638284,1.3053689160584994,-0.13154929529560067,-0.5106056091520774,1.1247172563163794,-0.08519086545309726,1.4545386186100018,1.0202249406896124,-1.2242733020680467,-0.5275953675568441,-0.11760122712449064,1.1761986973697658,0.9869745451293728,0.7364920294406793,-0.15787285992786496,-0.05582441843198758
4.198627820273792,1.1092865247420736,-0.4046435056872792,-0.22187265464163988,-1.9967441449742835,0.776671445362641,0.97087121758049,0.8074182536562319,0.2581837912932466,-1.9294046423831224,0.8198552428145456,0.08182335641643532,2.2358679168349354,0.8285919165730918,-0.5123598560872262,-0.5691974092064233,-0.10102955175344126,-0.04616232422370272
-4.06538895572227,0.08976168660151809,0.12471233310813148,-0.5680211872421389,-0.24252668845036487,-1.4747557410433638,-1.0438850165610492,0.07417743775228637,-0.2614929011937037,-0.3395120812754613,0.40585611071784594,0.31385023407241086,0.14317940065689977,-0.03572723447745205,-0.18528978733110807,0.124442236200018,0.32718634365270516,0.1324730464254962
-0.4313995194893536,-0.20589511006136857,0.022928057034574362,0.1862848411791535,0.16526648017152654,-0.2686552861585611,-0.9491499136052992,-0.7532460292304931,0.5556425036352629,0.6567545196132109,1.1051196122337563,-0.48698302116111725,1.3444950367157624,-0.0839997872957724,0.7355663652022209,-2.4500249437416164,-0.2090593472161834,-0.04028626819741977
-0.7999416164960854,-2.4534894139694576,0.5333167482282628,0.4197445554242321,-0.34234643437483875,-0.09640007387387425,1.0342956597224855,-1.0175940407528925,0.653325736677069,1.548395246888806,-0.4309219409816111,-1.001988520058937,-0.686861573123901,0.4839761878895669,-1.2699152070634607,-0.33489486730723167,-0.3136140338819704,-0.20095751869262848
-1.0361325082007036,-1.638453253172681,0.931732288661908,0.453954703467252,-0.265489449884268,-0.1990182808236701,0.8131853628677347,-0.10064156259108409,-1.8285650253733885,0.8701191812651405,1.495172698757484,0.33959935294185406,-0.22369260384523904,1.227488113752754,0.20130086813613313,0.6908616287988689,1.0393037302667925,-1.119553923377446
